id;lugar;frecuencia;agradable;3 La iluminacion le permite:;4 La calidad de la iluminacion;5 Identificar�a situaci�n de peligro?;6 Las caracteristicas de la zona:;7a Ser Vista;7b Ser Escuchada;8 Cantidad de personas le generan:;9 Zona segura si hay presencia de:;10 Los andenes le permiten:;11 Calidad de andenes le genera:;12 Medio de transporte que utiliza;13 Que sensaci�n experimenta en TP?;14 Tiempo entre paradero y su casa;15a Demasiadas personas dentro del TP;15b Muy pocas personas dentro del TP;15c Ventas informales en el TP;15d Caminata hacia el paradero;15e Condiciones de espera del TP;15f Alg�n desconocido quiere hablar;15g Viajar sola, sin compa��a;15h Viajar con ni�@ o ancian@;15i Viajar de noche;16 Hora que considera insegura;16a Hora militar;17a Primera Opci�n;17b Segunda Opci�n;17c Tercera Opci�n;18b Hombres;18a Mujeres;18c Ni�as y Ni�os;Personas;D1 Edad;D2 Actividad Principal;D3 Escolaridad;D4 Autoreconocimineto;D5 Discapacidad;D6 Identidad de g�nero;D7 Orientaci�n sexual;D8 Localidad;D9 Estrato
7481;176;3;1;2;2;2;3;1;1;1;3;2;2;3;2;1;1;1;1;1;1;1;1;1;1;1;19:30;6;99;99;1;1;2;3;29;1;5;7;8;2;1;19;1
7482;176;3;2;3;1;2;3;1;1;1;1;2;1;1;3;2;1;2;1;1;1;1;1;1;1;1;20:00;6;99;99;1;1;3;2;29;1;5;6;8;2;1;19;1
7483;176;2;4;2;1;2;3;1;1;1;3;2;1;2;1;2;1;1;1;2;1;1;1;2;2;1;22:00;6;99;99;1;1;1;3;39;3;6;7;8;2;1;19;1
7484;176;2;2;2;1;3;2;1;1;1;3;2;1;3;1;3;1;2;2;2;2;1;2;1;2;1;21:00;6;99;99;1;1;2;3;30;1;5;6;8;2;1;19;1
7485;176;3;2;2;2;3;3;2;2;4;4;2;1;3;1;2;1;1;2;2;2;1;1;2;1;1;21:30;1;99;99;1;1;2;3;50;1;3;7;8;2;1;19;1
7486;176;3;3;1;4;3;4;1;1;5;3;2;2;2;1;3;1;1;2;1;1;1;2;2;2;3;88;6;99;99;1;1;2;3;27;1;6;7;8;2;1;19;1
7487;176;1;3;2;1;3;1;2;2;6;3;1;4;3;2;2;1;1;1;1;1;1;1;1;1;1;18:00;6;99;99;1;2;2;2;28;5;5;7;8;2;1;19;2
7488;176;1;3;1;4;4;5;2;2;1;3;2;7;2;1;3;2;1;2;1;1;1;2;1;1;1;21:00;10;99;99;1;1;2;3;44;1;5;6;8;2;1;19;1
7489;176;1;4;1;2;3;3;2;2;4;1;2;7;3;1;3;1;1;2;1;1;1;1;1;1;1;20:00;3;99;99;2;1;2;3;24;1;6;7;8;2;1;19;1
7490;176;3;2;2;1;3;6;2;2;1;3;2;1;1;2;2;1;1;1;2;1;1;1;1;1;3;88;2;4;99;1;1;2;3;22;1;5;7;8;2;1;19;1
7491;176;1;3;1;1;3;2;1;1;7;4;3;88;1;11;2;2;1;2;1;2;1;1;1;1;3;88;3;99;99;1;1;3;2;18;3;6;7;8;2;1;19;1
7492;176;1;3;1;6;4;3;2;2;1;3;2;4;2;1;2;2;2;2;2;2;2;2;2;2;1;20:00;7;99;99;1;2;2;2;17;3;4;7;8;2;1;19;1
7493;176;3;2;1;6;3;1;1;1;1;3;2;2;2;1;2;2;1;2;1;2;2;1;2;2;3;88;3;99;99;1;1;2;3;23;1;6;7;8;2;1;19;1
7494;176;2;3;2;1;1;1;1;1;1;3;2;7;2;1;2;1;1;1;1;2;1;1;1;1;3;88;3;99;99;1;1;2;3;28;1;5;7;8;2;1;19;1
7495;176;1;2;1;6;3;2;1;1;7;4;3;88;1;11;1;2;1;2;1;2;1;1;1;1;1;20:00;3;99;99;1;1;3;2;16;2;4;7;8;2;1;19;2
7496;176;3;2;2;2;1;4;1;1;1;3;2;1;3;1;3;2;1;1;1;1;1;1;1;1;2;88;3;99;99;1;1;2;3;48;1;5;7;8;2;1;19;1
7497;176;3;2;2;6;1;6;1;1;7;3;3;88;2;1;4;1;2;2;2;2;1;2;2;1;1;23:00;3;99;99;1;1;2;3;18;2;6;7;8;2;1;19;1
7498;176;3;2;1;3;4;5;2;2;4;4;3;88;1;3;3;1;1;1;1;1;1;1;2;1;1;20:00;3;99;99;1;1;1;3;33;1;3;7;8;2;1;19;1
7499;176;3;3;1;5;4;3;2;2;1;3;3;88;2;1;2;2;1;1;1;1;1;1;1;1;3;88;3;99;99;1;1;2;3;40;1;6;7;8;2;1;19;1
7500;176;3;3;4;5;3;3;2;2;1;3;1;6;3;3;2;1;1;1;1;1;1;2;1;1;3;88;3;99;99;1;1;2;3;46;1;6;7;8;2;1;19;1
7501;176;1;3;1;1;1;2;1;1;5;3;3;88;2;1;2;1;1;1;2;1;1;2;1;2;1;22:00;3;99;99;1;1;3;2;28;1;5;6;8;2;1;19;1
7502;176;1;3;1;4;4;5;2;2;1;3;2;7;2;1;3;2;2;1;1;1;1;2;1;1;3;88;3;99;99;2;1;2;3;25;1;5;7;8;2;1;19;1
7503;176;1;3;1;4;4;5;2;2;1;3;2;7;2;1;3;1;2;1;2;1;1;2;1;1;1;23:00;3;99;99;1;1;2;3;30;1;5;7;8;2;1;19;1
7504;176;2;2;1;4;4;3;2;2;2;3;3;88;3;11;2;1;1;2;1;2;1;1;2;1;1;21:00;3;99;99;1;1;1;3;31;1;5;7;8;2;1;19;1
7505;176;3;3;1;1;1;2;2;2;5;3;2;7;1;1;2;1;1;2;2;1;1;1;1;1;1;21:00;3;99;99;2;1;3;2;38;1;5;7;8;2;1;19;1
7506;176;1;2;2;6;3;6;1;1;7;4;2;1;3;1;1;2;2;2;2;2;1;2;2;1;3;88;3;99;99;1;1;1;3;28;5;1;7;8;2;1;19;1
7507;176;3;2;2;1;3;3;1;1;7;3;2;1;3;1;1;1;1;2;1;1;1;1;1;1;1;22:00;3;99;99;2;1;2;3;16;2;4;2;8;2;1;19;1
7508;176;3;3;2;1;3;3;1;1;5;3;2;2;3;1;1;1;1;2;1;1;1;1;1;1;1;21:00;3;99;99;2;1;1;3;15;2;4;2;8;2;1;19;1
7509;95;3;3;1;4;3;5;2;2;1;3;2;2;1;2;4;2;2;1;2;2;1;1;1;1;1;21:00;2;99;99;2;1;2;3;30;1;8;6;8;2;1;12;4
7510;95;2;3;1;3;4;3;2;2;5;1;2;1;1;7;4;2;2;1;2;2;2;2;1;1;3;88;1;99;99;2;1;2;3;38;1;6;7;8;2;1;7;2
7511;95;2;3;1;2;3;5;2;2;6;3;2;5;1;2;3;1;1;1;1;1;1;1;2;1;1;19:00;10;99;99;1;2;2;2;27;1;6;6;8;2;1;21;1
7512;95;3;4;4;4;3;5;1;2;4;1;1;3;1;2;3;1;1;1;1;1;1;1;1;1;1;20:00;2;99;99;1;1;2;3;58;1;2;6;8;2;1;5;1
7513;95;1;2;1;1;1;1;1;1;1;1;2;1;5;1;6;88;88;88;88;88;88;88;88;88;1;21:00;2;4;8;1;1;2;3;55;1;8;6;8;2;1;12;4
7514;95;2;4;1;5;4;5;2;2;1;4;3;88;4;1;5;1;2;2;1;1;1;1;1;1;1;21:00;6;99;99;1;1;1;3;53;1;4;6;8;2;1;12;2
7515;95;3;4;4;4;3;5;1;2;4;1;1;3;1;2;5;1;1;1;1;1;1;1;1;1;1;20:00;2;99;99;1;1;2;3;25;1;4;6;8;2;1;99;3
7516;95;3;2;2;4;3;5;2;1;1;1;2;2;1;2;3;1;1;1;1;2;1;1;1;1;1;20:00;4;99;99;1;1;2;3;27;1;8;7;8;2;1;12;3
7517;95;3;3;4;4;3;3;2;2;4;3;1;4;1;4;3;1;1;2;1;2;2;1;1;1;1;20:00;4;99;99;2;2;3;1;22;1;8;7;8;2;1;12;3
7518;95;3;3;1;3;3;3;2;2;5;3;2;4;3;13;5;1;1;1;1;1;1;1;1;1;1;18:00;6;99;99;2;1;2;3;41;1;5;7;8;2;1;21;3
7519;95;3;4;1;5;3;5;2;2;4;4;3;88;1;2;5;1;1;2;1;1;1;1;1;1;3;88;3;99;99;1;1;2;3;34;1;6;7;8;2;1;21;3
7520;95;3;3;2;3;2;2;1;1;5;3;2;1;1;2;3;1;2;2;1;1;1;2;2;1;1;21:00;4;99;99;1;1;2;3;21;2;5;7;8;2;1;12;4
7521;95;1;3;1;7;3;5;1;1;8;3;1;4;1;3;5;1;1;1;1;1;1;1;2;2;1;20:00;2;7;99;1;1;2;3;19;3;6;7;8;2;1;21;99
7522;95;3;2;2;4;4;2;1;1;1;3;2;2;1;3;4;2;1;1;1;2;1;1;1;1;1;22:00;6;99;99;2;1;2;3;24;1;6;6;8;2;1;13;2
7523;95;3;4;1;5;4;5;2;2;5;4;3;88;1;2;5;1;1;1;1;1;1;1;1;1;3;88;4;6;99;1;1;2;3;18;3;5;7;8;2;1;21;3
7524;95;1;3;1;7;3;1;2;2;4;1;2;2;1;2;3;1;1;1;1;2;1;1;1;1;1;19:00;3;99;99;1;1;2;3;53;1;5;6;8;2;1;9;99
7525;95;2;3;1;7;3;3;2;2;4;1;2;2;1;2;3;1;1;1;1;2;1;1;1;1;1;19:00;5;99;99;1;1;2;3;53;1;5;6;8;2;1;7;2
7526;95;3;3;1;7;3;5;2;2;8;3;1;8;1;4;5;1;1;1;1;1;1;2;1;1;3;88;5;99;99;1;1;2;3;40;1;6;7;8;2;1;11;3
7527;95;3;3;4;4;1;5;1;1;6;3;3;88;1;2;5;1;1;1;1;1;1;1;1;1;1;17:00;3;99;99;1;2;1;3;37;1;6;7;4;2;1;12;4
7528;95;1;3;4;5;4;5;2;2;5;3;1;6;9;1;6;88;88;88;88;88;88;88;88;88;3;88;9;99;99;1;2;2;2;24;3;8;7;8;2;1;11;3
7529;95;2;2;3;2;2;2;2;2;4;3;2;4;3;9;2;1;1;1;2;1;1;1;1;1;1;21:00;3;99;99;1;1;2;3;38;1;6;7;8;2;1;4;2
7530;95;2;2;2;6;3;5;1;1;4;3;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;99;3;4;99;1;1;2;3;27;1;1;8;8;2;1;13;2
7531;95;2;3;2;2;2;2;2;2;6;3;1;2;1;5;2;1;1;1;1;1;1;1;1;1;3;88;6;99;99;2;1;2;3;47;1;3;7;8;2;1;7;2
7532;95;2;2;2;4;2;4;2;2;4;1;1;4;3;10;2;1;1;1;1;1;1;1;1;1;1;18:00;2;3;99;1;1;2;3;40;1;6;6;8;2;1;8;3
7533;95;2;2;2;1;1;2;1;1;1;3;1;3;3;1;2;1;1;1;1;1;1;2;2;1;1;99;3;99;99;1;1;2;3;31;1;3;7;8;2;1;19;2
7534;95;2;3;3;3;2;4;2;2;4;3;1;5;1;12;2;2;1;2;1;1;1;2;2;2;1;22:00;3;99;99;1;1;2;3;33;1;6;7;8;2;1;11;3
7535;95;2;2;2;2;2;99;2;2;4;1;1;2;1;5;2;1;1;1;1;1;1;1;1;1;1;21:00;3;99;99;1;1;2;3;52;1;3;7;8;2;1;21;1
7536;95;2;3;2;3;2;2;2;2;99;3;1;4;1;5;2;1;1;99;1;1;1;1;1;1;3;88;4;99;99;1;1;2;3;26;1;8;7;8;2;1;10;3
7537;95;2;2;2;2;2;2;2;2;4;1;1;6;9;1;6;88;88;88;88;88;88;88;88;88;1;18:00;9;99;99;1;1;1;3;25;1;4;7;8;2;1;11;3
7538;95;2;2;2;2;2;2;1;1;4;3;1;3;1;4;2;1;2;2;1;2;1;1;1;2;3;88;3;99;99;1;1;2;3;33;1;5;6;8;2;1;7;1
7539;95;2;3;2;2;2;2;1;1;3;3;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;18:00;3;99;99;1;1;2;3;53;1;5;7;8;2;1;11;3
7540;95;2;3;1;2;2;2;2;2;3;3;1;5;1;3;3;1;1;1;1;1;1;1;1;1;3;88;3;99;99;1;1;2;3;24;1;4;7;8;2;1;7;3
7541;95;2;2;2;3;2;3;2;2;3;3;2;3;1;2;2;1;1;1;1;1;1;1;1;1;1;99;4;99;99;1;1;2;3;21;1;4;3;2;2;1;9;2
7542;95;2;2;2;3;2;2;2;2;3;1;1;3;1;3;2;1;1;1;1;1;1;1;1;1;1;18:00;3;99;99;1;1;2;3;25;1;5;7;8;2;1;21;3
7543;95;2;3;2;3;2;2;2;2;4;3;1;2;1;4;2;1;2;1;1;1;1;2;1;1;3;88;3;99;99;1;1;2;3;59;1;4;6;8;2;1;11;4
7544;95;1;3;2;3;2;4;2;2;4;3;2;3;1;1;2;1;1;1;2;1;1;1;1;1;3;88;4;99;99;1;1;2;3;19;1;3;7;4;2;2;9;3
7545;95;2;2;2;3;2;2;2;2;4;3;2;1;1;3;2;1;1;1;1;1;1;1;1;1;3;88;3;99;99;1;1;2;3;45;1;5;6;8;2;1;21;3
7546;95;2;2;2;2;2;2;1;1;3;3;1;1;1;3;2;1;2;2;1;1;1;2;1;1;1;23:00;2;99;99;1;1;2;3;23;1;5;7;8;2;1;15;2
7547;95;2;3;3;3;3;3;2;2;4;3;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;18:00;2;99;99;1;1;2;3;22;2;5;7;8;2;1;10;5
7548;95;1;2;2;2;2;2;1;1;3;2;1;1;1;4;2;1;1;2;1;1;1;1;1;1;1;18:00;7;99;99;1;1;2;3;23;4;8;7;8;2;1;12;4
7549;95;1;3;1;4;1;5;1;2;7;4;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;18:00;3;99;99;1;1;3;2;24;1;5;6;8;2;1;8;2
7550;95;2;2;2;4;2;1;1;2;2;3;1;4;1;2;1;1;2;1;2;1;1;2;2;2;1;19:00;3;99;99;2;1;3;2;27;1;4;6;8;2;1;19;1
7551;95;3;2;1;4;3;4;1;2;1;3;2;2;1;2;3;2;2;2;2;1;1;1;1;1;1;21:00;2;4;99;1;1;2;3;28;1;8;6;8;2;1;21;3
7552;95;2;2;1;4;4;2;2;2;4;4;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;18:00;8;99;99;2;1;3;2;28;1;9;6;8;2;1;21;2
7553;95;1;4;2;4;4;1;1;2;4;3;1;4;1;2;3;1;1;2;1;1;1;1;1;1;3;88;3;99;99;1;1;2;3;28;1;7;6;8;2;1;21;1
7554;95;3;3;4;4;4;3;2;2;4;3;2;2;1;2;3;1;2;2;1;1;2;2;1;1;1;22:00;1;99;99;1;1;2;3;32;1;5;5;8;2;1;21;2
7555;95;2;2;1;3;4;3;2;1;3;1;2;1;5;1;6;88;88;88;88;88;88;88;88;88;1;19:00;8;99;99;1;1;2;3;50;1;6;6;8;2;1;12;4
7556;95;3;4;4;3;4;3;2;2;6;3;1;3;3;2;4;1;2;1;1;1;1;1;1;1;1;22:00;4;5;7;1;1;1;3;45;5;6;2;8;2;1;11;3
7557;95;1;3;3;2;2;2;1;1;1;3;2;1;7;1;6;88;88;88;88;88;88;88;88;88;1;18:00;2;4;99;2;2;2;1;66;6;9;8;8;2;1;12;4
7558;95;3;2;1;2;3;2;2;2;4;1;2;1;12;2;6;88;88;88;88;88;88;88;88;88;1;19:30;7;99;99;1;1;2;3;21;1;5;6;8;2;1;21;3
7559;95;2;2;4;4;3;1;2;2;4;3;1;4;5;1;6;88;88;88;88;88;88;88;88;88;3;88;8;99;99;1;1;2;3;40;1;9;6;8;2;1;12;4
7560;95;3;3;1;4;3;2;2;1;1;4;2;2;1;2;3;2;2;2;1;2;1;2;2;2;3;88;3;99;99;2;1;3;2;17;3;7;6;8;2;1;7;2
7561;95;2;4;4;3;3;6;2;2;4;3;2;2;1;3;3;2;1;2;1;1;2;1;2;1;1;17:00;2;4;99;1;1;3;2;37;1;6;6;8;2;1;10;3
7562;95;3;4;4;3;4;6;2;2;8;4;2;3;1;11;3;1;1;1;1;2;2;1;1;1;1;20:00;4;99;99;2;1;3;2;22;1;6;7;8;2;1;21;3
7563;95;3;3;2;4;2;1;2;2;4;1;2;1;6;2;6;88;88;88;88;88;88;88;88;88;1;21:00;2;4;99;1;1;3;2;32;3;9;6;8;2;1;12;3
7564;95;3;3;1;3;2;1;2;2;4;3;1;4;1;2;4;2;1;1;2;2;1;1;2;1;1;21:00;1;99;99;2;1;2;3;19;1;5;6;8;2;1;7;1
7565;95;1;2;3;1;3;1;2;2;5;3;2;4;1;2;3;1;1;2;1;2;1;1;2;2;1;18:00;3;99;99;1;1;2;3;19;1;6;6;8;2;1;21;3
7566;95;1;2;3;2;3;1;1;1;4;3;2;1;7;1;6;88;88;88;88;88;88;88;88;88;1;19:00;1;99;99;1;1;2;3;28;1;5;6;8;2;1;21;2
7567;95;3;3;3;2;3;1;1;1;1;3;2;2;7;1;3;1;2;2;1;1;1;1;1;1;3;88;3;99;99;1;1;1;3;15;2;4;7;8;2;1;21;3
7568;95;1;2;2;1;1;2;1;1;1;3;2;2;7;1;2;1;2;2;1;1;1;1;1;1;1;21:00;3;99;99;1;1;1;3;44;1;5;7;8;2;1;21;3
7569;95;3;3;1;4;3;2;2;2;3;2;2;2;1;2;2;1;1;2;1;2;1;1;1;1;1;19:30;2;4;99;1;1;2;3;39;1;8;7;8;2;1;12;3
7570;95;2;2;3;1;2;2;1;1;4;3;2;1;1;2;3;1;1;1;1;1;1;1;1;1;3;88;3;99;99;1;1;2;3;52;1;3;7;8;2;1;21;3
7571;95;1;3;4;3;4;4;2;2;6;3;1;3;1;12;3;2;1;1;1;1;1;1;1;1;1;6:00;2;99;99;1;2;3;1;17;2;5;7;8;2;1;11;3
7572;95;2;2;2;1;2;2;1;1;1;1;1;1;1;2;3;1;2;1;1;1;1;1;2;2;1;22:00;6;99;99;1;1;2;3;47;1;6;7;8;2;1;19;3
7573;95;2;3;2;3;2;3;2;2;4;1;1;3;1;2;2;1;1;1;1;1;1;1;2;1;1;17:00;3;99;99;1;2;3;1;53;1;6;7;8;2;1;11;3
7574;95;3;3;4;3;4;3;2;2;7;4;1;7;1;2;5;1;1;2;1;1;2;2;1;1;3;88;4;99;99;2;2;3;1;32;1;4;7;8;2;1;19;1
7575;95;2;2;3;3;3;2;2;2;7;4;1;3;1;2;2;1;1;2;1;1;2;1;1;1;3;88;2;99;99;1;2;3;1;50;1;5;7;8;2;1;19;2
7576;95;3;2;2;2;2;2;1;1;1;1;1;2;3;1;2;2;1;1;2;2;2;2;2;2;1;21:00;3;99;99;2;2;3;1;60;1;2;7;8;2;1;16;3
7577;95;1;3;1;3;3;3;1;2;5;3;1;3;1;2;2;1;1;1;2;1;1;1;1;2;3;88;1;99;99;2;2;2;1;60;5;8;7;8;2;1;12;3
7578;95;3;2;2;3;3;5;2;2;2;1;1;3;1;2;3;1;1;1;1;1;1;1;1;1;1;15:00;6;99;99;1;2;2;2;43;1;5;7;8;2;1;21;3
7579;95;2;2;2;2;3;1;2;1;1;3;2;1;3;1;2;1;2;2;1;2;2;2;2;2;1;22:30;6;99;99;1;1;2;3;18;1;4;7;8;2;1;19;1
7580;95;2;3;1;5;3;3;1;1;4;4;1;3;1;2;3;1;1;2;99;1;1;1;1;1;1;18:00;3;99;99;1;1;3;2;57;1;4;6;8;2;1;12;2
7581;95;1;2;2;3;3;3;1;1;5;3;2;3;3;1;2;1;1;1;1;1;1;2;2;2;1;19:00;3;6;99;1;1;1;3;60;1;6;7;8;2;1;18;3
7582;95;2;3;2;3;3;3;2;2;7;3;1;3;1;2;1;1;1;1;1;1;1;1;1;1;3;88;5;99;99;1;1;2;3;26;1;8;7;8;2;1;12;3
7583;95;2;3;4;3;2;5;2;2;5;1;1;5;1;2;2;2;1;1;1;1;1;1;2;1;1;19:00;2;99;99;1;2;3;1;27;1;8;7;8;2;1;21;3
7584;95;3;3;2;6;3;3;2;2;6;1;1;4;3;1;2;2;1;1;1;1;1;2;1;1;1;19:00;3;99;99;1;1;2;3;48;1;5;7;8;2;1;19;2
7585;95;2;3;2;4;4;5;2;2;1;1;1;4;1;2;2;1;1;1;1;1;1;1;1;2;1;18:00;5;99;99;1;1;2;3;23;2;8;7;8;2;1;16;3
7586;95;2;2;2;1;2;2;1;1;1;3;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;22:00;5;99;99;1;1;2;3;48;1;5;7;8;2;1;7;2
7587;95;3;3;4;6;3;3;2;2;4;4;1;3;1;2;2;1;1;1;1;1;1;1;1;1;3;88;5;99;99;1;1;2;3;25;3;8;7;8;2;1;8;2
7588;95;3;3;4;1;3;2;1;1;1;1;2;4;1;1;2;2;1;1;1;2;2;2;1;2;1;22:00;5;99;99;2;1;2;3;28;1;8;7;8;2;1;11;3
7589;95;3;2;4;6;2;6;2;1;1;2;2;1;3;1;3;1;2;2;1;1;1;1;1;2;1;22:00;3;99;99;2;1;3;2;18;1;4;7;8;2;1;19;1
7590;95;3;2;1;6;3;2;2;2;2;1;3;88;1;1;3;2;2;2;1;2;1;2;1;2;1;20:00;8;99;99;1;1;2;3;35;1;8;7;8;2;1;12;4
7591;95;1;3;4;3;4;3;2;2;6;1;1;3;1;11;3;2;1;1;1;1;1;1;2;1;1;6:00;4;99;99;1;2;3;1;17;2;5;7;8;2;1;9;2
7592;95;2;3;4;1;3;6;2;2;5;3;1;6;1;12;3;1;1;1;2;2;1;2;1;1;1;21:00;3;99;99;2;1;3;2;51;1;5;7;8;2;1;6;2
7593;95;3;2;4;4;4;1;1;1;1;1;2;7;1;5;3;1;1;2;1;2;1;1;1;1;3;88;2;99;99;1;1;2;3;26;3;6;7;8;2;1;8;3
7594;95;2;3;4;5;3;5;2;2;1;1;2;7;1;2;3;1;1;1;1;2;1;2;1;1;1;20:00;4;99;99;1;1;3;2;32;3;8;7;8;2;1;1;4
7595;95;2;3;4;4;4;5;2;2;1;1;2;5;1;2;1;1;1;1;2;2;1;2;1;1;1;20:00;2;99;99;1;1;3;2;34;3;8;7;8;2;1;8;3
7596;95;3;4;4;3;3;5;2;2;6;3;1;3;1;2;2;1;2;2;1;2;1;1;1;1;3;88;3;99;99;1;1;2;3;16;2;5;7;8;2;1;12;4
7597;95;3;3;1;4;3;3;2;2;6;3;3;88;1;12;2;1;2;1;2;1;1;2;1;1;3;88;4;99;99;1;1;3;2;29;1;8;7;8;2;1;8;3
7598;95;2;2;4;5;4;5;2;2;1;3;2;5;1;6;3;1;1;1;1;1;1;2;2;1;1;20:00;3;99;99;1;1;2;3;16;1;4;7;8;2;1;7;2
7599;95;3;4;4;5;4;3;2;2;7;3;3;88;1;12;3;1;2;1;1;1;1;1;1;1;1;19:00;4;99;99;1;1;1;3;23;1;8;7;8;2;1;12;3
7600;95;3;4;1;4;3;3;2;2;7;3;1;3;1;7;1;1;2;1;2;1;1;2;1;1;1;20:00;4;99;99;1;1;3;2;42;1;6;7;8;2;1;11;2
7601;95;3;4;4;3;4;3;2;2;7;1;1;3;1;11;1;1;1;1;1;2;2;1;1;1;1;20:00;4;99;99;2;1;3;2;21;1;5;7;8;2;1;21;3
7602;95;3;4;2;6;3;5;2;2;1;3;3;88;1;3;3;1;1;1;1;1;1;1;1;1;3;88;2;4;99;1;1;2;3;24;1;7;7;8;2;1;7;3
7603;95;3;3;4;3;4;3;2;2;3;3;3;88;1;12;2;1;1;1;1;1;1;2;1;1;3;88;4;99;99;2;1;3;2;20;1;6;7;8;2;1;7;3
7604;95;3;3;4;3;3;3;2;2;3;3;3;88;1;12;5;1;1;1;1;1;1;2;1;1;3;88;4;99;99;2;1;3;2;24;1;6;7;8;2;1;7;2
7605;95;3;2;1;1;1;3;2;2;6;3;2;7;1;2;5;1;2;1;1;1;1;1;2;1;3;88;3;99;99;1;1;1;3;18;3;6;7;8;2;1;21;1
7606;95;1;3;4;5;4;5;2;2;7;3;3;88;1;2;3;1;1;1;1;2;1;1;1;1;1;18:00;2;4;99;1;2;3;1;55;1;8;6;8;2;1;10;3
7607;95;1;4;1;1;4;5;2;2;5;3;3;88;1;9;2;1;2;1;1;1;1;1;1;1;1;18:00;3;99;99;1;2;2;2;54;5;4;7;8;2;1;10;3
7608;95;2;2;2;6;4;5;1;1;1;3;3;88;1;2;3;2;1;1;2;2;1;1;2;1;3;88;2;99;99;1;1;3;2;40;1;5;7;8;2;1;7;2
8001;17;3;3;1;2;2;2;1;1;2;3;2;2;1;2;3;2;1;2;1;1;2;1;1;1;1;20:00;2;99;99;1;1;2;3;28;4;6;7;8;2;1;7;2
8002;17;3;3;2;4;1;5;1;1;5;1;1;4;1;4;2;1;1;1;1;1;1;1;1;1;3;88;2;99;99;2;2;2;1;51;5;4;7;8;2;1;8;3
8003;17;2;3;2;4;2;4;1;2;5;1;2;2;1;2;3;2;1;1;1;1;2;1;1;1;1;19:00;1;99;99;1;2;2;2;29;3;6;7;8;2;1;8;3
8004;17;1;2;2;1;1;7;2;2;1;3;1;1;1;3;5;1;1;1;1;1;1;2;1;1;3;88;2;99;99;1;1;2;3;70;1;3;7;8;2;1;8;3
8005;17;2;3;2;1;1;1;2;2;1;1;2;8;1;2;3;1;1;1;1;1;1;2;1;1;1;18:00;1;99;99;2;1;2;3;57;1;6;7;8;2;1;8;3
8006;17;2;3;1;1;3;2;1;1;1;1;2;1;1;13;5;1;1;1;1;1;1;1;1;1;3;88;4;99;99;1;2;2;2;26;3;7;7;8;2;1;18;3
8007;17;2;3;2;3;4;3;2;2;4;1;1;3;1;4;4;2;1;1;1;1;1;1;2;1;1;18:00;10;99;99;2;2;2;1;47;1;9;7;8;2;1;8;3
8008;17;3;3;2;4;1;2;2;1;2;1;2;2;1;2;2;2;1;1;2;1;1;1;1;1;3;88;4;99;99;1;1;2;3;28;2;7;7;8;2;1;8;2
8009;17;1;3;2;2;1;1;1;2;1;1;2;1;1;2;1;1;1;2;1;2;1;2;1;2;1;22:00;2;99;99;2;2;2;1;54;1;5;7;8;2;1;7;2
8010;17;2;4;2;1;2;5;1;2;5;1;2;3;1;2;3;1;2;2;1;2;2;2;2;1;3;88;2;99;99;1;2;2;2;46;1;8;7;8;2;1;8;3
8011;17;3;2;3;4;4;2;1;2;4;3;2;2;5;1;6;88;88;88;88;88;88;88;88;88;1;21:00;6;8;99;2;1;1;3;16;2;5;6;8;2;1;8;3
8012;17;1;1;3;1;3;1;1;1;4;3;1;2;1;2;3;1;1;1;1;1;1;1;1;1;1;19:00;2;4;99;2;1;1;3;41;1;8;6;8;2;1;8;3
8013;17;1;1;1;2;1;1;1;1;1;3;1;1;1;1;4;2;2;2;2;2;2;2;2;2;1;20:00;1;8;99;1;1;2;3;55;1;8;6;8;2;1;8;3
8014;17;1;1;4;4;4;5;2;1;2;1;1;4;1;5;3;2;1;1;1;1;1;1;1;1;1;17:00;2;4;6;2;1;2;3;28;3;6;6;8;2;1;8;2
8015;17;1;3;1;1;3;5;1;1;2;3;3;88;1;2;5;2;1;2;1;2;1;2;1;1;1;22:00;4;6;99;1;1;2;3;36;3;8;6;8;2;1;8;2
8016;17;3;3;2;4;3;2;2;2;4;3;2;7;1;4;2;1;1;1;1;2;1;2;1;1;1;17:00;4;6;99;1;1;1;3;22;1;5;6;8;2;1;8;3
8017;17;1;2;2;2;2;2;1;1;7;3;2;2;1;2;2;1;1;1;1;1;1;2;2;2;1;21:00;2;6;99;1;1;2;3;20;1;6;6;8;2;1;8;2
8018;17;1;1;1;4;3;2;1;1;1;3;2;2;5;1;3;1;2;1;1;1;1;1;1;1;1;17:00;2;5;99;1;1;2;3;42;5;6;6;8;2;1;8;2
8019;17;1;2;4;3;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;1;2;1;1;1;22:00;4;99;99;1;2;2;2;22;1;6;6;8;2;1;21;3
8020;17;2;3;4;5;4;2;2;2;5;3;2;3;10;2;3;1;2;1;1;1;1;1;1;1;1;19:00;1;2;99;1;2;3;1;36;2;6;6;8;2;1;8;3
8021;17;3;2;1;6;4;2;1;1;7;1;2;1;1;1;2;1;1;99;1;2;1;2;2;1;1;22:00;6;99;99;1;1;2;3;16;2;5;6;8;2;1;8;3
